2020-01-14 16:33:22 [main] INFO  LocalStreamEnvironment:108 - Running job on local embedded Flink mini cluster
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-3] INFO  JobLeaderService:155 - Resolved JobManager address, beginning registration
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-4] INFO  TaskExecutor:848 - Allocated slot for 1c573c2d9b535a644dda4f2b9f09c7b9.
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-4] INFO  JobLeaderService:193 - Add job 7b0f5c138309a24402606d7b299ccb19 for job leader monitoring.
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-4] INFO  TaskExecutor:836 - Receive slot request 8f0f2ccf7ca6f1d2c4cdd033654c961c for job 7b0f5c138309a24402606d7b299ccb19 from resource manager with leader id 985cb890776105697f0da4c9577c493a.
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-2] INFO  JobLeaderService:155 - Resolved JobManager address, beginning registration
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-4] INFO  TaskExecutor:848 - Allocated slot for 8f0f2ccf7ca6f1d2c4cdd033654c961c.
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-4] INFO  JobLeaderService:193 - Add job 7b0f5c138309a24402606d7b299ccb19 for job leader monitoring.
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-4] INFO  TaskExecutor:836 - Receive slot request 14b8950089651454c3f4435d3d520d83 for job 7b0f5c138309a24402606d7b299ccb19 from resource manager with leader id 985cb890776105697f0da4c9577c493a.
2020-01-15 09:08:43 [mini-cluster-io-thread-2] INFO  JobLeaderService:333 - Try to register at job manager akka://flink/user/jobmanager_1 with leader id a745cb42-24a6-4a33-8c12-a4ca9c590898.
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-4] INFO  TaskExecutor:848 - Allocated slot for 14b8950089651454c3f4435d3d520d83.
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-4] INFO  JobLeaderService:193 - Add job 7b0f5c138309a24402606d7b299ccb19 for job leader monitoring.
2020-01-15 09:08:43 [mini-cluster-io-thread-5] INFO  JobLeaderService:333 - Try to register at job manager akka://flink/user/jobmanager_1 with leader id a745cb42-24a6-4a33-8c12-a4ca9c590898.
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-5] INFO  JobLeaderService:155 - Resolved JobManager address, beginning registration
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-2] INFO  JobLeaderService:155 - Resolved JobManager address, beginning registration
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-2] INFO  JobLeaderService:204 - Registration at JobManager attempt 1 (timeout=100ms)
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-4] INFO  JobLeaderService:382 - Successful registration at job manager akka://flink/user/jobmanager_1 for job 7b0f5c138309a24402606d7b299ccb19.
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-4] INFO  TaskExecutor:1241 - Establish JobManager connection for job 7b0f5c138309a24402606d7b299ccb19.
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-4] INFO  TaskExecutor:1142 - Offer reserved slots to the leader of job 7b0f5c138309a24402606d7b299ccb19.
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (1/6) (207db8339e84dad3254b635e0c12020e) switched from SCHEDULED to DEPLOYING.
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:712 - Deploying Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (1/6) (attempt #0) to a3f3551d-c4bc-438c-ac44-5e4bad45cf80 @ localhost (dataPort=-1)
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (2/6) (ce46bf091e5f8f393db520b664599856) switched from SCHEDULED to DEPLOYING.
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:712 - Deploying Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (2/6) (attempt #0) to a3f3551d-c4bc-438c-ac44-5e4bad45cf80 @ localhost (dataPort=-1)
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (3/6) (6249e0b06f61a494f9c6d29cbd7de4d9) switched from SCHEDULED to DEPLOYING.
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:712 - Deploying Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (3/6) (attempt #0) to a3f3551d-c4bc-438c-ac44-5e4bad45cf80 @ localhost (dataPort=-1)
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (4/6) (2a6f64404b68cedccb3ffa01afe2cfbd) switched from SCHEDULED to DEPLOYING.
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:712 - Deploying Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (4/6) (attempt #0) to a3f3551d-c4bc-438c-ac44-5e4bad45cf80 @ localhost (dataPort=-1)
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (5/6) (0febfff4f96a593a1a49376d77d964eb) switched from SCHEDULED to DEPLOYING.
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:712 - Deploying Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (5/6) (attempt #0) to a3f3551d-c4bc-438c-ac44-5e4bad45cf80 @ localhost (dataPort=-1)
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (6/6) (c2c65c67d51cbb3619d72355778167d1) switched from SCHEDULED to DEPLOYING.
2020-01-15 09:08:43 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:712 - Deploying Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (6/6) (attempt #0) to a3f3551d-c4bc-438c-ac44-5e4bad45cf80 @ localhost (dataPort=-1)
2020-01-15 09:08:44 [flink-akka.actor.default-dispatcher-4] INFO  TaskExecutor:606 - Received task Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (1/6).
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (1/6)] INFO  Task:958 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (1/6) (207db8339e84dad3254b635e0c12020e) switched from CREATED to DEPLOYING.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (1/6)] INFO  Task:586 - Creating FileSystem stream leak safety net for task Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (1/6) (207db8339e84dad3254b635e0c12020e) [DEPLOYING]
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (1/6)] INFO  Task:593 - Loading JAR files for task Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (1/6) (207db8339e84dad3254b635e0c12020e) [DEPLOYING].
2020-01-15 09:08:44 [flink-akka.actor.default-dispatcher-4] INFO  TaskExecutor:606 - Received task Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (2/6).
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (2/6)] INFO  Task:958 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (2/6) (ce46bf091e5f8f393db520b664599856) switched from CREATED to DEPLOYING.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (2/6)] INFO  Task:586 - Creating FileSystem stream leak safety net for task Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (2/6) (ce46bf091e5f8f393db520b664599856) [DEPLOYING]
2020-01-15 09:08:44 [flink-akka.actor.default-dispatcher-4] INFO  TaskExecutor:606 - Received task Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (3/6).
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (3/6)] INFO  Task:958 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (3/6) (6249e0b06f61a494f9c6d29cbd7de4d9) switched from CREATED to DEPLOYING.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (3/6)] INFO  Task:586 - Creating FileSystem stream leak safety net for task Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (3/6) (6249e0b06f61a494f9c6d29cbd7de4d9) [DEPLOYING]
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (2/6)] INFO  Task:593 - Loading JAR files for task Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (2/6) (ce46bf091e5f8f393db520b664599856) [DEPLOYING].
2020-01-15 09:08:44 [flink-akka.actor.default-dispatcher-4] INFO  TaskExecutor:606 - Received task Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (4/6).
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (3/6)] INFO  Task:593 - Loading JAR files for task Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (3/6) (6249e0b06f61a494f9c6d29cbd7de4d9) [DEPLOYING].
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (1/6)] INFO  Task:619 - Registering task at network: Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (1/6) (207db8339e84dad3254b635e0c12020e) [DEPLOYING].
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (2/6)] INFO  Task:619 - Registering task at network: Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (2/6) (ce46bf091e5f8f393db520b664599856) [DEPLOYING].
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (3/6)] INFO  Task:619 - Registering task at network: Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (3/6) (6249e0b06f61a494f9c6d29cbd7de4d9) [DEPLOYING].
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (1/6)] INFO  Task:958 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (1/6) (207db8339e84dad3254b635e0c12020e) switched from DEPLOYING to RUNNING.
2020-01-15 09:08:44 [flink-akka.actor.default-dispatcher-4] INFO  TaskExecutor:606 - Received task Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (5/6).
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (3/6)] INFO  Task:958 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (3/6) (6249e0b06f61a494f9c6d29cbd7de4d9) switched from DEPLOYING to RUNNING.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (4/6)] INFO  Task:958 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (4/6) (2a6f64404b68cedccb3ffa01afe2cfbd) switched from CREATED to DEPLOYING.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (4/6)] INFO  Task:586 - Creating FileSystem stream leak safety net for task Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (4/6) (2a6f64404b68cedccb3ffa01afe2cfbd) [DEPLOYING]
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (4/6)] INFO  Task:593 - Loading JAR files for task Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (4/6) (2a6f64404b68cedccb3ffa01afe2cfbd) [DEPLOYING].
2020-01-15 09:08:44 [flink-akka.actor.default-dispatcher-2] INFO  ExecutionGraph:1491 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (1/6) (207db8339e84dad3254b635e0c12020e) switched from DEPLOYING to RUNNING.
2020-01-15 09:08:44 [flink-akka.actor.default-dispatcher-2] INFO  ExecutionGraph:1491 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (3/6) (6249e0b06f61a494f9c6d29cbd7de4d9) switched from DEPLOYING to RUNNING.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (4/6)] INFO  Task:619 - Registering task at network: Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (4/6) (2a6f64404b68cedccb3ffa01afe2cfbd) [DEPLOYING].
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (2/6)] INFO  Task:958 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (2/6) (ce46bf091e5f8f393db520b664599856) switched from DEPLOYING to RUNNING.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (1/6)] INFO  StreamTask:227 - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (3/6)] INFO  StreamTask:227 - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (2/6)] INFO  StreamTask:227 - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-01-15 09:08:44 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (2/6) (ce46bf091e5f8f393db520b664599856) switched from DEPLOYING to RUNNING.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (5/6)] INFO  Task:958 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (5/6) (0febfff4f96a593a1a49376d77d964eb) switched from CREATED to DEPLOYING.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (5/6)] INFO  Task:586 - Creating FileSystem stream leak safety net for task Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (5/6) (0febfff4f96a593a1a49376d77d964eb) [DEPLOYING]
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (5/6)] INFO  Task:593 - Loading JAR files for task Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (5/6) (0febfff4f96a593a1a49376d77d964eb) [DEPLOYING].
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (4/6)] INFO  Task:958 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (4/6) (2a6f64404b68cedccb3ffa01afe2cfbd) switched from DEPLOYING to RUNNING.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (4/6)] INFO  StreamTask:227 - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-01-15 09:08:44 [flink-akka.actor.default-dispatcher-2] INFO  ExecutionGraph:1491 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (4/6) (2a6f64404b68cedccb3ffa01afe2cfbd) switched from DEPLOYING to RUNNING.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (5/6)] INFO  Task:619 - Registering task at network: Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (5/6) (0febfff4f96a593a1a49376d77d964eb) [DEPLOYING].
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (5/6)] INFO  Task:958 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (5/6) (0febfff4f96a593a1a49376d77d964eb) switched from DEPLOYING to RUNNING.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (5/6)] INFO  StreamTask:227 - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-01-15 09:08:44 [flink-akka.actor.default-dispatcher-3] INFO  ExecutionGraph:1491 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (5/6) (0febfff4f96a593a1a49376d77d964eb) switched from DEPLOYING to RUNNING.
2020-01-15 09:08:44 [flink-akka.actor.default-dispatcher-4] INFO  TaskExecutor:606 - Received task Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (6/6).
2020-01-15 09:08:44 [flink-akka.actor.default-dispatcher-4] INFO  TaskSlotTable:237 - Activate slot 14b8950089651454c3f4435d3d520d83.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (6/6)] INFO  Task:958 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (6/6) (c2c65c67d51cbb3619d72355778167d1) switched from CREATED to DEPLOYING.
2020-01-15 09:08:44 [flink-akka.actor.default-dispatcher-4] INFO  TaskSlotTable:237 - Activate slot d9d1a4ccd218df57a177153387e6a642.
2020-01-15 09:08:44 [flink-akka.actor.default-dispatcher-4] INFO  TaskSlotTable:237 - Activate slot 8f0f2ccf7ca6f1d2c4cdd033654c961c.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (6/6)] INFO  Task:586 - Creating FileSystem stream leak safety net for task Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (6/6) (c2c65c67d51cbb3619d72355778167d1) [DEPLOYING]
2020-01-15 09:08:44 [flink-akka.actor.default-dispatcher-4] INFO  TaskSlotTable:237 - Activate slot 505fdf848d8536cdf0b13dc59a3f04db.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (6/6)] INFO  Task:593 - Loading JAR files for task Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (6/6) (c2c65c67d51cbb3619d72355778167d1) [DEPLOYING].
2020-01-15 09:08:44 [flink-akka.actor.default-dispatcher-4] INFO  TaskSlotTable:237 - Activate slot 1c573c2d9b535a644dda4f2b9f09c7b9.
2020-01-15 09:08:44 [flink-akka.actor.default-dispatcher-4] INFO  TaskSlotTable:237 - Activate slot bc68870904bcd5de175cbd2562d41ed8.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (6/6)] INFO  Task:619 - Registering task at network: Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (6/6) (c2c65c67d51cbb3619d72355778167d1) [DEPLOYING].
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (6/6)] INFO  Task:958 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (6/6) (c2c65c67d51cbb3619d72355778167d1) switched from DEPLOYING to RUNNING.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (6/6)] INFO  StreamTask:227 - No state backend has been configured, using default (Memory / JobManager) MemoryStateBackend (data in heap memory / checkpoints to JobManager) (checkpoints: 'null', savepoints: 'null', asynchronous: TRUE, maxStateSize: 5242880)
2020-01-15 09:08:44 [flink-akka.actor.default-dispatcher-4] INFO  ExecutionGraph:1491 - Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (6/6) (c2c65c67d51cbb3619d72355778167d1) switched from DEPLOYING to RUNNING.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (5/6)] INFO  TypeExtractor:1818 - class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition does not contain a setter for field topic
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (2/6)] INFO  TypeExtractor:1818 - class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition does not contain a setter for field topic
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (1/6)] INFO  TypeExtractor:1818 - class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition does not contain a setter for field topic
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (5/6)] INFO  TypeExtractor:1857 - Class class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition cannot be used as a POJO type because not all fields are valid POJO fields, and must be processed as GenericType. Please read the Flink documentation on "Data Types & Serialization" for details of the effect on performance.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (3/6)] INFO  TypeExtractor:1818 - class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition does not contain a setter for field topic
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (4/6)] INFO  TypeExtractor:1818 - class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition does not contain a setter for field topic
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (2/6)] INFO  TypeExtractor:1857 - Class class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition cannot be used as a POJO type because not all fields are valid POJO fields, and must be processed as GenericType. Please read the Flink documentation on "Data Types & Serialization" for details of the effect on performance.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (1/6)] INFO  TypeExtractor:1857 - Class class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition cannot be used as a POJO type because not all fields are valid POJO fields, and must be processed as GenericType. Please read the Flink documentation on "Data Types & Serialization" for details of the effect on performance.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (3/6)] INFO  TypeExtractor:1857 - Class class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition cannot be used as a POJO type because not all fields are valid POJO fields, and must be processed as GenericType. Please read the Flink documentation on "Data Types & Serialization" for details of the effect on performance.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (4/6)] INFO  TypeExtractor:1857 - Class class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition cannot be used as a POJO type because not all fields are valid POJO fields, and must be processed as GenericType. Please read the Flink documentation on "Data Types & Serialization" for details of the effect on performance.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (6/6)] INFO  TypeExtractor:1818 - class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition does not contain a setter for field topic
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (6/6)] INFO  TypeExtractor:1857 - Class class org.apache.flink.streaming.connectors.kafka.internals.KafkaTopicPartition cannot be used as a POJO type because not all fields are valid POJO fields, and must be processed as GenericType. Please read the Flink documentation on "Data Types & Serialization" for details of the effect on performance.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (5/6)] INFO  FlinkKafkaConsumerBase:886 - Consumer subtask 4 has no restore state.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (1/6)] INFO  FlinkKafkaConsumerBase:886 - Consumer subtask 0 has no restore state.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (4/6)] INFO  FlinkKafkaConsumerBase:886 - Consumer subtask 3 has no restore state.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (3/6)] INFO  FlinkKafkaConsumerBase:886 - Consumer subtask 2 has no restore state.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (2/6)] INFO  FlinkKafkaConsumerBase:886 - Consumer subtask 1 has no restore state.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (6/6)] INFO  FlinkKafkaConsumerBase:886 - Consumer subtask 5 has no restore state.
2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (2/6)] INFO  ConsumerConfig:279 - ConsumerConfig values: 
	auto.commit.interval.ms = 5000
	auto.offset.reset = latest
	bootstrap.servers = [localhost:9092]
	check.crcs = true
	client.dns.lookup = default
	client.id = 
	connections.max.idle.ms = 540000
	default.api.timeout.ms = 60000
	enable.auto.commit = true
	exclude.internal.topics = true
	fetch.max.bytes = 52428800
	fetch.max.wait.ms = 500
	fetch.min.bytes = 1
	group.id = flink_consumer
	heartbeat.interval.ms = 3000
	interceptor.classes = []
	internal.leave.group.on.close = true
	isolation.level = read_uncommitted
	key.deserializer = class org.apache.kafka.common.serialization.ByteArrayDeserializer
	max.partition.fetch.bytes = 1048576
	max.poll.interval.ms = 300000
	max.poll.records = 500
	metadata.max.age.ms = 300000
	metric.reporters = []
	metrics.num.samples = 2
	metrics.recording.level = INFO
	metrics.sample.window.ms = 30000
	partition.assignment.strategy = [class org.apache.kafka.clients.consumer.RangeAssignor]
	receive.buffer.bytes = 65536
	reconnect.backoff.max.ms = 1000
	reconnect.backoff.ms = 50
	request.timeout.ms = 30000
	retry.backoff.ms = 100
	sasl.client.callback.handler.class = null
	sasl.jaas.config = null
	sasl.kerberos.kinit.cmd = /usr/bin/kinit
	sasl.kerberos.min.time.before.relogin = 60000
	sasl.kerberos.service.name = null
	sasl.kerberos.ticket.renew.jitter = 0.05
	sasl.kerberos.ticket.renew.window.factor = 0.8
	sasl.login.callback.handler.class = null
	sasl.login.class = null
	sasl.login.refresh.buffer.seconds = 300
	sasl.login.refresh.min.period.seconds = 60
	sasl.login.refresh.window.factor = 0.8
	sasl.login.refresh.window.jitter = 0.05
	sasl.mechanism = GSSAPI
	security.protocol = PLAINTEXT
	send.buffer.bytes = 131072
	session.timeout.ms = 10000
	ssl.cipher.suites = null
	ssl.enabled.protocols = [TLSv1.2, TLSv1.1, TLSv1]
	ssl.endpoint.identification.algorithm = https
	ssl.key.password = null
	ssl.keymanager.algorithm = SunX509
	ssl.keystore.location = null
	ssl.keystore.password = null
	ssl.keystore.type = JKS
	ssl.protocol = TLS
	ssl.provider = null
	ssl.secure.random.implementation = null
	ssl.trustmanager.algorithm = PKIX
	ssl.truststore.location = null
	ssl.truststore.password = null
	ssl.truststore.type = JKS
	value.deserializer = class org.apache.kafka.common.serialization.ByteArrayDeserializer

2020-01-15 09:08:44 [Source: Custom Source -> Flat Map -> Sink: Print to Std. Out (5/6)] INFO  ConsumerConfig:279 - ConsumerConfig values: 
	auto.commit.interval.ms = 5000
	auto.offset.reset = latest
	bootstrap.servers = [localhost:9092]
	check.crcs = true
	client.dns.lookup = default
	client.id = 
	connections.max.idle.ms = 540000
	default.api.timeout.ms = 60000
	enable.auto.commit = true
	exclude.internal.topics = true
	fetch.max.bytes = 52428800
	fetch.max.wait.ms = 500
	fetch.min.bytes = 1
	group.id = flink_consumer
	heartbeat.interval.ms = 3000
	interceptor.classes = []
	internal.leave.group.on.close = true
	isolation.level = read_uncommitted
	key.deserializer = class org.apache.kafka.common.serialization.ByteArrayDeserializer
	max.partition.fetch.bytes = 1048576
	max.poll.interval.ms = 300000
	max.poll.records = 500
	metadata.max.age.ms = 300000
	metric.reporters = []
	metrics.num.samples = 2
	metrics.recording.level = INFO
	metrics.sample.window.ms = 30000
	partition.assignment.strategy = [class org.apache.kafka.clients.consumer.RangeAssignor]
	receive.buffer.bytes = 65536
	reconnect.backoff.max.ms = 1000
	reconnect.backoff.ms = 50
	request.timeout.ms = 30000
	retry.backoff.ms = 100
	sasl.client.callback.handler.class = null
	sasl.jaas.config = null
	sasl.kerberos.kinit.cmd = /usr/bin/kinit
